START	Gene_ID
24961335	Pcer_025581-RA
25002346	Pcer_025582-RA
25053438	Pcer_025583-RA
25093604	Pcer_025584-RA
25102741	Pcer_025585-RA
25110348	Pcer_025586-RA
25126122	Pcer_025587-RA
25272647	Pcer_025588-RA
25283349	Pcer_025589-RA
25373301	Pcer_025590-RA
25376973	Pcer_025591-RA
25384595	Pcer_025592-RA
25387803	Pcer_025593-RA
25441467	Pcer_025594-RA
25444475	Pcer_025595-RA
25738006	Pcer_025596-RA
25740423	Pcer_025597-RA
25741472	Pcer_025598-RA
25768956	Pcer_025599-RA
25802052	Pcer_025600-RA
25805259	Pcer_025601-RA
25851025	Pcer_025602-RA
25907611	Pcer_025603-RA
25919494	Pcer_025604-RA
25973856	Pcer_025605-RA
25985035	Pcer_025606-RA
26002214	Pcer_025607-RA
26016134	Pcer_025608-RA
26029733	Pcer_025609-RA
26056384	Pcer_025610-RA
26062304	Pcer_025611-RA
26085326	Pcer_025612-RA
26089771	Pcer_025613-RA
26165089	Pcer_025614-RA
26167352	Pcer_025615-RA
26188857	Pcer_025616-RA
26190083	Pcer_025617-RA
26236700	Pcer_025618-RA
26258841	Pcer_025619-RA
26262738	Pcer_025620-RA
26329149	Pcer_025621-RA
26342391	Pcer_025622-RA
26350357	Pcer_025623-RA
26361535	Pcer_025624-RA
26648006	Pcer_025625-RA
26700115	Pcer_025626-RA
26704582	Pcer_025627-RA
26715599	Pcer_025628-RA
26719825	Pcer_025629-RA
26793061	Pcer_025630-RA
26840546	Pcer_025631-RA
26877920	Pcer_025632-RA
26882545	Pcer_025633-RA
26889278	Pcer_025634-RA
26897971	Pcer_025635-RA
26905026	Pcer_025636-RA
26907413	Pcer_025637-RA
26918756	Pcer_025638-RA
26978060	Pcer_025639-RA
26980323	Pcer_025640-RA
26983031	Pcer_025641-RA
26989251	Pcer_025642-RA
27014298	Pcer_025643-RA
27125868	Pcer_025644-RA
27129882	Pcer_025645-RA
27147736	Pcer_025646-RA
27149884	Pcer_025647-RA
27183768	Pcer_025648-RA
27205483	Pcer_025649-RA
27242284	Pcer_025650-RA
27245654	Pcer_025651-RA
27255379	Pcer_025652-RA
27316117	Pcer_025653-RA
27369041	Pcer_025654-RA
27375838	Pcer_025655-RA
27392475	Pcer_025656-RA
27469990	Pcer_025657-RA
27474611	Pcer_025658-RA
27494603	Pcer_025659-RA
27504263	Pcer_025660-RA
27520868	Pcer_025661-RA
27533784	Pcer_025662-RA
27593226	Pcer_025663-RA
27602096	Pcer_025664-RA
27630517	Pcer_025665-RA
27639239	Pcer_025666-RA
27645630	Pcer_025667-RA
27666660	Pcer_025668-RA
27686898	Pcer_025669-RA
27708981	Pcer_025670-RA
27763558	Pcer_025671-RA
27767140	Pcer_025672-RA
27779243	Pcer_025673-RA
27782771	Pcer_025674-RA
27799153	Pcer_025675-RA
27802604	Pcer_025676-RA
27806395	Pcer_025677-RA
27810245	Pcer_025678-RA
27817619	Pcer_025679-RA
27824187	Pcer_025680-RA
27844648	Pcer_025681-RA
27866080	Pcer_025682-RA
27932968	Pcer_025683-RA
27948515	Pcer_025684-RA
27965851	Pcer_025685-RA
27970682	Pcer_025686-RA
28024391	Pcer_025687-RA
28034260	Pcer_025688-RA
28041771	Pcer_025689-RA
28056989	Pcer_025690-RA
28064941	Pcer_025691-RA
28098482	Pcer_025692-RA
28133757	Pcer_025693-RA
28194729	Pcer_025694-RA
28228932	Pcer_025695-RA
28239619	Pcer_025696-RA
28283975	Pcer_025697-RA
28310205	Pcer_025698-RA
28366209	Pcer_025699-RA
28407939	Pcer_025700-RA
28425376	Pcer_025701-RA
28429295	Pcer_025702-RA
28433538	Pcer_025703-RA
28464419	Pcer_025704-RA
28487772	Pcer_025705-RA
28492284	Pcer_025706-RA
28501161	Pcer_025707-RA
28516714	Pcer_025708-RA
28540568	Pcer_025709-RA
28585604	Pcer_025710-RA
28620382	Pcer_025711-RA
28643801	Pcer_025712-RA
28699757	Pcer_025713-RA
28728434	Pcer_025714-RA
28755225	Pcer_025715-RA
28817998	Pcer_025716-RA
28836095	Pcer_025717-RA
28912999	Pcer_025718-RA
28924288	Pcer_025719-RA
29024325	Pcer_025720-RA
29034938	Pcer_025721-RA
29089191	Pcer_025722-RA
29099620	Pcer_025723-RA
29100918	Pcer_025724-RA
29137135	Pcer_025725-RA
29153001	Pcer_025726-RA
29158843	Pcer_025727-RA
29162553	Pcer_025728-RA
29165910	Pcer_025729-RA
29171108	Pcer_025730-RA
29218794	Pcer_025731-RA
29261979	Pcer_025732-RA
29263798	Pcer_025733-RA
29270399	Pcer_025734-RA
29275052	Pcer_025735-RA
29279352	Pcer_025736-RA
29291273	Pcer_025737-RA
29331891	Pcer_025738-RA
29332968	Pcer_025739-RA
29342271	Pcer_025740-RA
29380269	Pcer_025741-RA
29426515	Pcer_025742-RA
29436278	Pcer_025743-RA
29456331	Pcer_025744-RA
29506575	Pcer_025745-RA
29551052	Pcer_025746-RA
29587672	Pcer_025747-RA
29615859	Pcer_025748-RA
29625955	Pcer_025749-RA
29656454	Pcer_025750-RA
29657227	Pcer_025751-RA
29664285	Pcer_025752-RA
29668593	Pcer_025753-RA
29717558	Pcer_025754-RA
29758877	Pcer_025755-RA
29761846	Pcer_025756-RA
29810802	Pcer_025757-RA
29817851	Pcer_025758-RA
29819500	Pcer_025759-RA
29822256	Pcer_025760-RA
29841791	Pcer_025761-RA
29873712	Pcer_025762-RA
29882807	Pcer_025763-RA
29883614	Pcer_025764-RA
29887928	Pcer_025765-RA
29899685	Pcer_025766-RA
29904986	Pcer_025767-RA
29919045	Pcer_025768-RA
29921463	Pcer_025769-RA
29925279	Pcer_025770-RA
29941588	Pcer_025771-RA
29955627	Pcer_025772-RA
29957307	Pcer_025773-RA
29965106	Pcer_025774-RA
30024397	Pcer_025775-RA
30037963	Pcer_025776-RA
30057552	Pcer_025777-RA
30072747	Pcer_025778-RA
30092177	Pcer_025779-RA
30148482	Pcer_025780-RA
30164501	Pcer_025781-RA
30189542	Pcer_025782-RA
30199016	Pcer_025783-RA
31222940	Pcer_025784-RA
31229257	Pcer_025785-RA
31239198	Pcer_025786-RA
